date,corn_gov_stocks,corn_gov_stocks_change,corn_gov_stocks_pct_change,soybeans_gov_stocks,soybeans_gov_stocks_change,soybeans_gov_stocks_pct_change,wheat_gov_stocks,wheat_gov_stocks_change,wheat_gov_stocks_pct_change
1993-04-27,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-04-28,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-04-29,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-04-30,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-01,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-02,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-03,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-04,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-05,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-06,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-07,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-08,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-09,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-10,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-11,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-12,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-13,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-14,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-15,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-16,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-17,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-18,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-19,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-20,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-21,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-22,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-23,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-24,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-25,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-26,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-27,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-28,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-29,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-30,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6493753000.0,567580000.0,0.09577513177559949
1993-05-31,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-01,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-02,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-03,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-04,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-05,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-06,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-07,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-08,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-09,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-10,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-11,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-12,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-13,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-14,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-15,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-16,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-17,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-18,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-19,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-20,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-21,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-22,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-23,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-24,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-25,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-26,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-27,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-28,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-29,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-06-30,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-01,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-02,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-03,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-04,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-05,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-06,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-07,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-08,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-09,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-10,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-11,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-12,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-13,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-14,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-15,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-16,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-17,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-18,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-19,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-20,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-21,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-22,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-23,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-24,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-25,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-26,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-27,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-28,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-29,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-30,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-07-31,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-01,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-02,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-03,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-04,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-05,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-06,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-07,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-08,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-09,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-10,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-11,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-12,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-13,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-14,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-15,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-16,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-17,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-18,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-19,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-20,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-21,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-22,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-23,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-24,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-25,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-26,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-27,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-28,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-29,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-30,83183836008.00002,78731079000.00002,17.68142273619437,292284000.0,13847000.0,0.049731177968445284,6711716000.0,217963000.0,0.033565027804414393
1993-08-31,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-01,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-02,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-03,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-04,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-05,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-06,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-07,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-08,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-09,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-10,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-11,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-12,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-13,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-14,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-15,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-16,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-17,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-18,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-19,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-20,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-21,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-22,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-23,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-24,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-25,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-26,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-27,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-28,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-29,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-09-30,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-01,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-02,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-03,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-04,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-05,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-06,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-07,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-08,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-09,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-10,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-11,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-12,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-13,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-14,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-15,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-16,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-17,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-18,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-19,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-20,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-21,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-22,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-23,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-24,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-25,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
1993-10-26,33468429624.000004,-49715406384.000015,-0.5976570541807995,209117000.0,-83167000.0,-0.28454174706792024,6711716000.0,217963000.0,0.033565027804414393
