CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO
204653  ,1.0,1.0,Varón,47.0,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,0.0,183.33333333333334,550.0,550.0,Obrero o empleado,No,2005
204653  ,1.0,2.0,Mujer,53.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,Ama de casa,183.33333333333334,550.0,0.0,0.0,0.0,2005
204653  ,1.0,3.0,Mujer,17.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,183.33333333333334,550.0,0.0,0.0,0.0,2005
204706  ,1.0,1.0,Mujer,63.0,Separado o divorciado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,275.0,550.0,250.0,Obrero o empleado,Sí,2005
204706  ,1.0,2.0,Varón,43.0,Soltero,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,275.0,550.0,300.0,Cuenta propia,Sí,2005
204834  ,1.0,1.0,Mujer,34.0,Separado o divorciado,Obra social (incluye PAMI),Secundaria Incompleta,Desocupado,0.0,125.0,500.0,0.0,Obrero o empleado,0.0,2005
204834  ,1.0,2.0,Mujer,11.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,125.0,500.0,0.0,0.0,0.0,2005
204834  ,1.0,3.0,Varón,10.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,125.0,500.0,0.0,0.0,0.0,2005
204834  ,1.0,4.0,Varón,8.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,125.0,500.0,0.0,0.0,0.0,2005
204946  ,1.0,1.0,Varón,33.0,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,0.0,95.0,475.0,475.0,Obrero o empleado,No,2005
204946  ,1.0,2.0,Mujer,30.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Ama de casa,95.0,475.0,0.0,0.0,0.0,2005
204946  ,1.0,3.0,Varón,6.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,95.0,475.0,0.0,0.0,0.0,2005
204946  ,1.0,4.0,Varón,2.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,95.0,475.0,0.0,0.0,0.0,2005
204946  ,1.0,5.0,Mujer,1.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,95.0,475.0,0.0,0.0,0.0,2005
205046  ,1.0,1.0,Varón,41.0,Casado,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,375.0,1500.0,1500.0,Cuenta propia,No,2005
205046  ,1.0,2.0,Mujer,34.0,Casado,No paga ni le descuentan,Primaria Completa,Inactivo,Ama de casa,375.0,1500.0,0.0,0.0,0.0,2005
205046  ,1.0,3.0,Mujer,8.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,375.0,1500.0,0.0,0.0,0.0,2005
205046  ,1.0,4.0,Mujer,5.0,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,Menor de 6 años,375.0,1500.0,0.0,0.0,0.0,2005
205077  ,2.0,1.0,Varón,27.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Entrevista individual no realizada (no respuesta al cuestion,0.0,26.666666666666668,80.0,0.0,0.0,0.0,2005
205077  ,2.0,2.0,Mujer,19.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Entrevista individual no realizada (no respuesta al cuestion,0.0,26.666666666666668,80.0,0.0,0.0,0.0,2005
205077  ,2.0,3.0,Varón,26.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,26.666666666666668,80.0,80.0,Cuenta propia,No,2005
205222  ,2.0,1.0,Varón,24.0,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,0.0,175.0,875.0,600.0,Obrero o empleado,No,2005
205222  ,2.0,2.0,Mujer,25.0,Unido,No paga ni le descuentan,Primaria Completa,Inactivo,Ama de casa,175.0,875.0,0.0,0.0,0.0,2005
205222  ,2.0,3.0,Mujer,7.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,175.0,875.0,0.0,0.0,0.0,2005
205222  ,2.0,4.0,Mujer,3.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,175.0,875.0,0.0,0.0,0.0,2005
205222  ,2.0,5.0,Varón,,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,175.0,875.0,0.0,0.0,0.0,2005
205398  ,1.0,1.0,Mujer,65.0,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,630.0,630.0,0.0,0.0,0.0,2005
205481  ,1.0,1.0,Varón,54.0,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,337.5,1350.0,1000.0,Patrón,Sí,2005
205481  ,1.0,2.0,Mujer,51.0,Casado,No paga ni le descuentan,Primaria Completa,Inactivo,Ama de casa,337.5,1350.0,0.0,0.0,0.0,2005
205481  ,1.0,3.0,Varón,23.0,Soltero,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,337.5,1350.0,350.0,Obrero o empleado,No,2005
205481  ,1.0,4.0,Mujer,13.0,Soltero,No paga ni le descuentan,Primaria Completa,Inactivo,Estudiante,337.5,1350.0,0.0,0.0,0.0,2005
205513  ,1.0,1.0,Varón,35.0,Unido,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,333.3333333333333,1000.0,300.0,Cuenta propia,No,2005
205513  ,1.0,2.0,Mujer,25.0,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,333.3333333333333,1000.0,500.0,Obrero o empleado,No,2005
205513  ,1.0,3.0,Varón,,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,333.3333333333333,1000.0,0.0,0.0,0.0,2005
205544  ,1.0,1.0,Varón,33.0,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,180.0,900.0,750.0,Obrero o empleado,No,2005
205544  ,1.0,2.0,Mujer,25.0,Unido,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,180.0,900.0,150.0,Obrero o empleado,No,2005
205544  ,1.0,3.0,Mujer,8.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,180.0,900.0,0.0,0.0,0.0,2005
205544  ,1.0,4.0,Mujer,4.0,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,Menor de 6 años,180.0,900.0,0.0,0.0,0.0,2005
205544  ,1.0,5.0,Varón,,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,180.0,900.0,0.0,0.0,0.0,2005
205605  ,1.0,1.0,Mujer,36.0,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,275.0,1100.0,400.0,Obrero o empleado,Sí,2005
205605  ,1.0,2.0,Varón,37.0,Casado,No paga ni le descuentan,Primaria Completa,Inactivo,Ama de casa,275.0,1100.0,0.0,0.0,0.0,2005
205605  ,1.0,3.0,Varón,13.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,275.0,1100.0,0.0,0.0,0.0,2005
205605  ,1.0,4.0,Mujer,8.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,275.0,1100.0,0.0,0.0,0.0,2005
205646  ,2.0,1.0,Mujer,34.0,Separado o divorciado,Mutual/Prepaga/Servicio de emergencia,Primaria Completa,Ocupado,0.0,300.0,1200.0,600.0,Obrero o empleado,Sí,2005
205646  ,2.0,2.0,Mujer,13.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Primaria Completa,Inactivo,Estudiante,300.0,1200.0,0.0,0.0,0.0,2005
205646  ,2.0,3.0,Mujer,11.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,300.0,1200.0,0.0,0.0,0.0,2005
205646  ,2.0,4.0,Varón,3.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Sin instrucción,Menor de 10 años,Menor de 6 años,300.0,1200.0,0.0,0.0,0.0,2005
205853  ,1.0,1.0,Varón,53.0,Unido,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,0.0,172.8,864.0,500.0,Obrero o empleado,No,2005
205853  ,1.0,2.0,Mujer,45.0,Unido,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,0.0,172.8,864.0,84.0,Obrero o empleado,Sí,2005
205853  ,1.0,3.0,Mujer,19.0,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,Otros,172.8,864.0,0.0,0.0,0.0,2005
205853  ,1.0,4.0,Varón,11.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,172.8,864.0,0.0,0.0,0.0,2005
205853  ,1.0,5.0,Varón,10.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,172.8,864.0,0.0,0.0,0.0,2005
206009  ,1.0,1.0,Mujer,41.0,Casado,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Ocupado,0.0,92.85714285714286,650.0,150.0,Obrero o empleado,Sí,2005
206009  ,1.0,2.0,Varón,13.0,Soltero,No paga ni le descuentan,Primaria Completa,Inactivo,Estudiante,92.85714285714286,650.0,0.0,0.0,0.0,2005
206009  ,1.0,3.0,Varón,10.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,92.85714285714286,650.0,0.0,0.0,0.0,2005
206009  ,1.0,4.0,Mujer,21.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Desocupado,0.0,92.85714285714286,650.0,0.0,Obrero o empleado,0.0,2005
206009  ,1.0,5.0,Varón,6.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,92.85714285714286,650.0,0.0,0.0,0.0,2005
206009  ,1.0,6.0,Varón,6.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,92.85714285714286,650.0,0.0,0.0,0.0,2005
206009  ,1.0,7.0,Varón,45.0,Casado,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Ocupado,0.0,92.85714285714286,650.0,500.0,Obrero o empleado,No,2005
206058  ,1.0,1.0,Varón,29.0,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,0.0,62.5,250.0,250.0,Obrero o empleado,No,2005
206058  ,1.0,2.0,Mujer,22.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,Ama de casa,62.5,250.0,0.0,0.0,0.0,2005
206058  ,1.0,3.0,Mujer,3.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,62.5,250.0,0.0,0.0,0.0,2005
206058  ,1.0,4.0,Mujer,1.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,62.5,250.0,0.0,0.0,0.0,2005
206174  ,1.0,1.0,Mujer,29.0,Separado o divorciado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,0.0,136.66666666666666,410.0,150.0,Obrero o empleado,No,2005
206174  ,1.0,2.0,Mujer,13.0,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,Estudiante,136.66666666666666,410.0,0.0,0.0,0.0,2005
206174  ,1.0,3.0,Mujer,11.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,136.66666666666666,410.0,0.0,0.0,0.0,2005
206188  ,1.0,1.0,Varón,42.0,Unido,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,0.0,172.5,690.0,540.0,Obrero o empleado,No,2005
206188  ,1.0,2.0,Mujer,42.0,Unido,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Ocupado,0.0,172.5,690.0,150.0,Obrero o empleado,Sí,2005
206188  ,1.0,3.0,Varón,11.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,172.5,690.0,0.0,0.0,0.0,2005
206188  ,1.0,4.0,Mujer,8.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,172.5,690.0,0.0,0.0,0.0,2005
206351  ,1.0,1.0,Varón,46.0,Unido,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,0.0,380.0,1900.0,600.0,Obrero o empleado,No,2005
206351  ,1.0,2.0,Mujer,56.0,Unido,No paga ni le descuentan,Sin instrucción,Ocupado,0.0,380.0,1900.0,250.0,Obrero o empleado,Sí,2005
206351  ,1.0,3.0,Varón,23.0,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,0.0,380.0,1900.0,1050.0,Obrero o empleado,No,2005
206351  ,1.0,4.0,Mujer,21.0,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Otros,380.0,1900.0,0.0,0.0,0.0,2005
206351  ,1.0,5.0,Varón,1.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,380.0,1900.0,0.0,0.0,0.0,2005
206410  ,1.0,1.0,Mujer,59.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,3550.0,7100.0,5400.0,Obrero o empleado,No,2005
206410  ,1.0,2.0,Varón,58.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,3550.0,7100.0,1700.0,Obrero o empleado,No,2005
207042  ,1.0,1.0,Varón,34.0,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,0.0,600.0,1800.0,1200.0,Obrero o empleado,No,2005
207042  ,1.0,2.0,Mujer,28.0,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,0.0,600.0,1800.0,600.0,Obrero o empleado,No,2005
207042  ,1.0,3.0,Mujer,5.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,600.0,1800.0,0.0,0.0,0.0,2005
207073  ,1.0,2.0,Mujer,32.0,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,750.0,750.0,750.0,Obrero o empleado,Sí,2005
207110  ,1.0,1.0,Varón,33.0,Casado,No paga ni le descuentan,Primaria Completa,Desocupado,0.0,40.0,240.0,0.0,Cuenta propia,0.0,2005
207110  ,1.0,2.0,Mujer,28.0,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,40.0,240.0,240.0,Cuenta propia,No,2005
207110  ,1.0,3.0,Varón,10.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,40.0,240.0,0.0,0.0,0.0,2005
207110  ,1.0,4.0,Varón,9.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,40.0,240.0,0.0,0.0,0.0,2005
207110  ,1.0,5.0,Varón,7.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,40.0,240.0,0.0,0.0,0.0,2005
207110  ,1.0,6.0,Mujer,3.0,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,Menor de 6 años,40.0,240.0,0.0,0.0,0.0,2005
207146  ,2.0,1.0,Mujer,45.0,Viudo,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,900.0,900.0,0.0,Trabajador familiar sin remuneración,Sí,2005
207300  ,1.0,1.0,Varón,69.0,Separado o divorciado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Jubilado/pensionado,354.0,354.0,0.0,0.0,0.0,2005
207305  ,1.0,1.0,Varón,33.0,Casado,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,240.0,1200.0,1200.0,Patrón,No,2005
207305  ,1.0,2.0,Mujer,32.0,Casado,No paga ni le descuentan,Secundaria Completa,Inactivo,Ama de casa,240.0,1200.0,0.0,0.0,0.0,2005
207305  ,1.0,3.0,Varón,9.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,240.0,1200.0,0.0,0.0,0.0,2005
207305  ,1.0,4.0,Varón,9.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,240.0,1200.0,0.0,0.0,0.0,2005
207305  ,1.0,5.0,Mujer,6.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,240.0,1200.0,0.0,0.0,0.0,2005
207386  ,1.0,1.0,Varón,28.0,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,232.5,930.0,600.0,Obrero o empleado,Sí,2005
207386  ,1.0,2.0,Mujer,25.0,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,232.5,930.0,330.0,Obrero o empleado,Sí,2005
207386  ,1.0,3.0,Varón,8.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,232.5,930.0,0.0,0.0,0.0,2005
207386  ,1.0,4.0,Varón,6.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,232.5,930.0,0.0,0.0,0.0,2005
207551  ,1.0,1.0,Mujer,43.0,Viudo,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,520.0,1560.0,600.0,Obrero o empleado,No,2005
207551  ,1.0,2.0,Mujer,20.0,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,520.0,1560.0,800.0,Obrero o empleado,No,2005
207551  ,1.0,3.0,Varón,18.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,520.0,1560.0,160.0,Obrero o empleado,No,2005
207655  ,1.0,1.0,Mujer,56.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,650.0,1300.0,300.0,Cuenta propia,No,2005
207655  ,1.0,2.0,Mujer,20.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Inactivo,Estudiante,650.0,1300.0,0.0,0.0,0.0,2005
207682  ,1.0,1.0,Mujer,77.0,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,600.0,600.0,0.0,0.0,0.0,2005
207693  ,1.0,1.0,Varón,45.0,Casado,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,165.0,660.0,500.0,Obrero o empleado,Sí,2005
207693  ,1.0,2.0,Mujer,43.0,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,165.0,660.0,100.0,Obrero o empleado,No,2005
207693  ,1.0,3.0,Mujer,22.0,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,165.0,660.0,0.0,Obrero o empleado,Sí,2005
207693  ,1.0,4.0,Varón,17.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,Estudiante,165.0,660.0,0.0,0.0,0.0,2005
207774  ,1.0,1.0,Varón,42.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,150.0,1050.0,1000.0,Cuenta propia,No,2005
207774  ,1.0,2.0,Mujer,38.0,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,150.0,1050.0,0.0,Cuenta propia,No,2005
207774  ,1.0,3.0,Mujer,15.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,150.0,1050.0,0.0,0.0,0.0,2005
207774  ,1.0,4.0,Mujer,12.0,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,Estudiante,150.0,1050.0,0.0,0.0,0.0,2005
207774  ,1.0,5.0,Mujer,11.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,150.0,1050.0,0.0,0.0,0.0,2005
207774  ,1.0,6.0,Varón,9.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,150.0,1050.0,0.0,0.0,0.0,2005
207774  ,1.0,7.0,Mujer,7.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,150.0,1050.0,0.0,0.0,0.0,2005
207815  ,1.0,1.0,Mujer,59.0,Separado o divorciado,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,240.0,720.0,0.0,Cuenta propia,No,2005
207815  ,1.0,2.0,Mujer,34.0,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,240.0,720.0,600.0,Obrero o empleado,No,2005
207815  ,1.0,3.0,Varón,21.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,240.0,720.0,120.0,Obrero o empleado,Sí,2005
207848  ,1.0,1.0,Varón,51.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Ocupado,0.0,2500.0,5000.0,4000.0,Patrón,No,2005
207848  ,1.0,2.0,Varón,23.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Ocupado,0.0,2500.0,5000.0,1000.0,Obrero o empleado,No,2005
207849  ,1.0,1.0,Varón,69.0,Casado,Obra social y mutual/prepaga/servicio de emergencia,Primaria Completa,Inactivo,Jubilado/pensionado,343.0,686.0,0.0,0.0,0.0,2005
207849  ,1.0,2.0,Mujer,66.0,Casado,Obra social y mutual/prepaga/servicio de emergencia,Secundaria Completa,Inactivo,Ama de casa,343.0,686.0,0.0,0.0,0.0,2005
207876  ,1.0,1.0,Varón,59.0,Casado,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,Otros,207.5,1660.0,0.0,0.0,0.0,2005
207876  ,1.0,2.0,Mujer,58.0,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,207.5,1660.0,300.0,Cuenta propia,No,2005
207876  ,1.0,3.0,Mujer,25.0,Casado,No paga ni le descuentan,Secundaria Completa,Desocupado,0.0,207.5,1660.0,0.0,Obrero o empleado,0.0,2005
207876  ,1.0,4.0,Varón,23.0,Unido,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,207.5,1660.0,760.0,Obrero o empleado,No,2005
207876  ,1.0,5.0,Varón,24.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,207.5,1660.0,600.0,Obrero o empleado,No,2005
207876  ,1.0,6.0,Mujer,22.0,Unido,No paga ni le descuentan,Secundaria Completa,Inactivo,Ama de casa,207.5,1660.0,0.0,0.0,0.0,2005
207876  ,1.0,7.0,Mujer,2.0,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,Menor de 6 años,207.5,1660.0,0.0,0.0,0.0,2005
207876  ,1.0,8.0,Varón,,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,Menor de 6 años,207.5,1660.0,0.0,0.0,0.0,2005
207948  ,1.0,1.0,Mujer,63.0,Separado o divorciado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,Jubilado/pensionado,360.0,1800.0,0.0,0.0,0.0,2005
207948  ,1.0,2.0,Mujer,29.0,Viudo,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,360.0,1800.0,600.0,Obrero o empleado,No,2005
207948  ,1.0,3.0,Mujer,10.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Otros,360.0,1800.0,0.0,0.0,0.0,2005
207948  ,1.0,4.0,Mujer,7.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Otros,360.0,1800.0,0.0,0.0,0.0,2005
207948  ,1.0,5.0,Mujer,5.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Menor de 6 años,360.0,1800.0,0.0,0.0,0.0,2005
207987  ,1.0,1.0,Mujer,43.0,Soltero,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,80.0,400.0,400.0,Obrero o empleado,Sí,2005
207987  ,1.0,2.0,Varón,12.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,80.0,400.0,0.0,0.0,0.0,2005
207987  ,1.0,3.0,Mujer,10.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,80.0,400.0,0.0,0.0,0.0,2005
207987  ,1.0,4.0,Varón,9.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,80.0,400.0,0.0,0.0,0.0,2005
207987  ,1.0,5.0,Varón,7.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,80.0,400.0,0.0,0.0,0.0,2005
208141  ,1.0,1.0,Varón,58.0,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,240.0,480.0,480.0,Obrero o empleado,No,2005
208141  ,1.0,2.0,Mujer,55.0,Casado,No paga ni le descuentan,Primaria Completa,Inactivo,Ama de casa,240.0,480.0,0.0,0.0,0.0,2005
208141  ,2.0,1.0,Varón,28.0,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,0.0,120.0,600.0,400.0,Obrero o empleado,No,2005
208141  ,2.0,2.0,Mujer,33.0,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,Ama de casa,120.0,600.0,0.0,0.0,0.0,2005
208141  ,2.0,3.0,Mujer,6.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,120.0,600.0,0.0,0.0,0.0,2005
208141  ,2.0,4.0,Mujer,4.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,120.0,600.0,0.0,0.0,0.0,2005
208141  ,2.0,5.0,Mujer,2.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,120.0,600.0,0.0,0.0,0.0,2005
208191  ,1.0,1.0,Varón,79.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,750.0,1500.0,0.0,0.0,0.0,2005
208191  ,1.0,2.0,Mujer,73.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Ama de casa,750.0,1500.0,0.0,0.0,0.0,2005
208306  ,1.0,1.0,Varón,55.0,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,750.0,1500.0,1000.0,Cuenta propia,No,2005
208306  ,1.0,2.0,Mujer,49.0,Unido,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,0.0,750.0,1500.0,500.0,Obrero o empleado,No,2005
208313  ,1.0,1.0,Varón,42.0,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,160.0,800.0,400.0,Obrero o empleado,No,2005
208313  ,1.0,2.0,Mujer,42.0,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,0.0,160.0,800.0,150.0,Obrero o empleado,No,2005
208313  ,1.0,3.0,Varón,14.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,Estudiante,160.0,800.0,0.0,0.0,0.0,2005
208313  ,1.0,4.0,Mujer,11.0,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,160.0,800.0,0.0,0.0,0.0,2005
208313  ,1.0,5.0,Mujer,5.0,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,Menor de 6 años,160.0,800.0,0.0,0.0,0.0,2005
