,Cocoa,Coffee,Corn,Cotton,Feeder_Cattle,Lean_Hogs,Live_Cattle,Lumber,Oat,Soybean_Meal,Soybean_Oil,Soybeans,Sugar,Wheat,Wheat_Kansas,Baltic_Dry_Index,Brent_Crude,Copper,Crude_Oil,Ethanol,Gold,Heating_Oil,Natural_Gas,Palladium,Platinum,RBOB_Gasoline,Silver,Baltic_Dry_Index_volume,Brent_Crude_volume,Copper_volume,Crude_Oil_volume,Ethanol_volume,Gold_volume,Heating_Oil_volume,Natural_Gas_volume,Palladium_volume,Platinum_volume,RBOB_Gasoline_volume,Silver_volume,DXY,EUR_USD,Energy_Index,Materials_Index,SP500,TIPS,Treasury_10Y,Treasury_2Y,USD_ARS,USD_BRL,USD_CNY,USD_RUB,USD_UAH,VIX,ONI,Temp_Global_Grain,Precip_Global_Grain,RH_Global_Grain,SolarRad_Global_Grain,WindSpeed_Global_Grain,ET0_Global_Grain,GDD_Global_Grain,Heat_Stress_Days,Precip_Deficit,psd_world_Production,psd_world_Ending_Stocks,psd_world_Exports,psd_world_Imports,psd_world_Stock_to_Use_Ratio,psd_brazil_Production,psd_brazil_Ending_Stocks,psd_brazil_Exports,psd_brazil_Stock_to_Use_Ratio,psd_united_states_Production,psd_united_states_Ending_Stocks,psd_united_states_Exports,psd_united_states_Stock_to_Use_Ratio,psd_argentina_Production,psd_argentina_Exports,psd_argentina_Stock_to_Use_Ratio,psd_china_Imports,psd_china_Crush,psd_china_Ending_Stocks,psd_china_Stock_to_Use_Ratio
Treasury_10Y,-0.032862762156834334,-0.17277891921362679,-0.4535405926847701,-0.3314418019882371,-0.1119194145202972,-0.24216813993942368,-0.1525847864199877,-0.3770734190886501,-0.4082469746700441,-0.5766832025217536,-0.32485959782044616,-0.5028852265866044,-0.34926009086368426,-0.3932661039260511,-0.26834192007390334,0.30845987888467546,0.2896902070670972,-0.2981929793660186,-0.16522752502122942,0.36303353772232744,-0.3828085038767526,-0.21188955102022974,0.4593497550697899,-0.4934399191524737,-0.3596413651037492,-0.19735443278964312,-0.42530546981473,,-0.0702865775733675,-0.06778420986530517,-0.5470400500168425,-0.33500329142817076,-0.051182734814087055,-0.4406218264568525,-0.514406672141512,0.09941622054376353,0.0905980391904452,-0.47541745887719133,-0.05080271595685302,0.30167258078486864,0.170339015306972,-0.24744610778670656,-0.3156047593395486,-0.17584508604533644,-0.5152962595930085,1.0,0.7503885692978031,0.3043007376128025,-0.11861062697179571,0.7382427021086725,-0.20453665906675778,-0.17205886657435288,-0.01736543849067482,0.011085800774674687,-0.05561666165804623,0.055974489463136774,0.071959371484531,-0.05234514466332292,0.03927976764711132,-0.021278169351166616,-0.05560067278507999,,0.10609197362732552,-0.501997406005581,-0.5913479602665169,-0.48929282919391726,-0.47671336836186556,-0.6614524792625294,-0.3990660708034275,-0.6974119983878667,-0.1289391655571807,-0.6299943711216965,-0.2117670186168059,-0.027270901406064373,-0.36500432251871,0.09241178426986799,-0.6436193647450463,-0.6168031239699832,-0.4873544315640751,0.23041197693677212,-0.5764928144784428,-0.6153854100736036,-0.7104733499648955
Treasury_2Y,0.16972944139242246,0.027431617651651728,-0.2586127586853424,-0.27080209260485555,0.28715649156794193,-0.08443351009555299,0.25999848895780076,-0.16022736734972862,-0.16117831937893934,-0.34796524295758224,-0.1384033356316082,-0.30249694221926715,-0.15889944860858873,-0.22186933363796554,-0.1368959035005567,0.1707348238334652,0.0024150526478694755,0.049341144813907105,-0.09199845718091586,0.21623208855229922,0.041141774949203895,-0.023801049278186128,0.2502474816614373,-0.04713381500634027,-0.4198815855978603,-0.042699524638207545,-0.12492727758145519,,0.3773458428228011,-0.0281386331126528,-0.22256504508682254,-0.41336708522330873,-0.03424206971218719,-0.19395027852412147,-0.19162649212268126,0.046094426448421745,0.056653590295926745,-0.21379358786907,-0.03141446888018214,0.4543695450312647,-0.27496518221487154,0.042376893330505906,0.15647396741239036,0.2845051098301017,-0.04028528996905255,0.7503885692978031,1.0,0.5214649871030885,0.35291934816470444,0.5476710831804581,0.28765973717770615,0.3049282981211356,-0.15548787208227935,0.00509137579842163,0.054800401575565975,-0.0034748275049368556,-0.09135243749829873,-0.010760121829418939,0.020346744255892328,0.057019274599699535,0.05504362894424122,,-0.023118879902967626,0.03805313825563021,-0.0739497667683105,0.009932117835590651,0.011822230473340177,-0.21607406446264774,0.11067998168967966,-0.21527060300786052,0.3047311106030172,-0.41290694987533555,0.3348190364535781,0.401779211121737,0.1437465359910082,0.3089268516718769,-0.26472415736851945,-0.2940388090188965,-0.19172076430859675,0.18489553665434913,-0.045983306548779454,-0.11543665791394385,-0.31804051946480155
USD_ARS,0.8948060329931717,0.7154756515413394,0.05017554486209858,-0.0055665146422757645,0.8023918297639917,0.27980698396423026,0.7817538093951756,0.5881635611544767,0.2132940141378237,0.026954925949379274,0.2412752068288531,0.07396259705180909,0.20648317917681666,0.021904228037263298,0.005528743091533073,-0.12550296621459098,-0.06656176168427799,0.5068001689037913,0.022356549946481043,0.143520482056463,0.7862093315369056,0.13670726152187637,-0.22351880630126658,0.17021316560343225,-0.10279860717909767,0.08649415032183906,0.529926688743438,,0.41463523417367876,0.0049032664323409815,-0.03978517627318707,-0.2676608255549946,-0.0043967443491004,0.11546836635914866,0.257693353347602,-0.0702924789074682,-0.00787904187506209,0.11760321498111162,-0.00830679209594636,0.48091209544076696,-0.37697911827418,0.4638229441871374,0.7069745984876205,0.8040722228485957,0.5034287314693735,0.3043007376128025,0.5214649871030885,1.0,0.599287193697406,0.1069161569629623,0.6056272343621445,0.6586756412578463,-0.053258942827945015,0.043012628282558606,0.12759115550541097,-0.02350255679594227,-0.1374363957891808,0.00826519426741057,-0.007381848506077168,0.06314038783483157,0.1279509194957313,,-0.07677526142559236,0.5940123600433037,0.45054862574383225,0.6754780921340371,0.6852866822517388,0.20856776968571486,0.6833089317737322,0.13454116369636374,0.787259999521285,-0.373070615067261,0.7137814372597343,0.4887149862341096,0.680969683809004,0.1550684924666783,0.29882592756821086,0.17157599486903527,0.05533532044243628,-0.14758379082684348,0.5084279054395905,0.44742891075583785,0.2804434772395426
USD_BRL,0.47616660892571566,0.3225711817149274,0.015771145924224617,0.003743422548040115,0.5927209187216977,0.1566760248429586,0.5991651662582163,0.6917872364448213,0.3437781064693398,0.14324201259194735,0.20705765095358364,0.08129719764590611,-0.0005001297789088032,-0.010105168772252062,-0.08534374676051143,-0.2976284431794703,-0.40035538806598986,0.30248198391347086,-0.3161561396848271,-0.23490222625096893,0.6742057537225568,-0.09012000407513489,-0.37307388372174766,0.7278552405856169,-0.6813045954150733,-0.18461207496249638,0.24084680503461955,,0.7189416674165077,0.023113721414099533,0.21372487320404893,-0.29141467587806674,-0.00902938275251498,0.155067176268154,0.3253454031215995,-0.1049452647032652,-0.013307559324819956,0.24086724933306794,-0.008113357070708347,0.8624080006226622,-0.7955826153094652,0.10278902051521123,0.9009310961035609,0.9092495261186792,0.8038104974456823,-0.11861062697179571,0.35291934816470444,0.599287193697406,1.0,0.09652148600458046,0.9158173685540284,0.9123212879272676,-0.006745456279497463,0.08748146714799211,0.1441147715011985,-0.05325661923979924,-0.2060432557307888,0.03278804115338197,0.0034292951920628996,0.11194963965637773,0.14448987847381622,,-0.1321845232938539,0.8834479274666485,0.7887807775808738,0.8195799785251976,0.8187817859770119,0.5426885698932045,0.8897285452256016,0.5623368245021817,0.8785468351611607,-0.1477649701184377,0.8988449843432539,0.4622180320320528,0.7873790017585706,-0.028380223587198886,0.39485548707021784,0.17563886978387425,0.17263031723874012,-0.3447527802504779,0.824650936158904,0.7781448478497074,0.5215846397956685
USD_CNY,-0.14598970813159506,-0.37585325440997885,-0.6422472434054771,-0.5294122547663621,-0.35384268948945413,-0.4781499000251164,-0.41662214606902426,-0.20689096491493955,-0.5335044104518957,-0.7767540863572198,-0.5064745546121764,-0.7215522259652017,-0.5522184467271984,-0.5689043967913076,-0.5204639430705272,0.3472104252843714,-0.27326698648097786,-0.5491372773451223,-0.5041939980292823,0.0567841837340667,-0.4929025342066296,-0.542848931616362,0.41569580065199396,-0.38618954785885123,-0.5277011017742002,-0.5424142039869195,-0.6052889129867777,,0.2649167940345134,-0.06205164430209074,-0.46311589521661956,-0.4653821263496227,-0.05411445732321483,-0.45509634193586884,-0.5363912590203531,0.16351616312729225,0.09798228319975785,-0.47787454562646103,-0.050871038107396196,0.27994661825398026,-0.032997687611876825,-0.562484262449982,-0.3283044026225178,-0.19840751824320868,-0.5567806827398588,0.7382427021086725,0.5476710831804581,0.1069161569629623,0.09652148600458046,1.0,-0.15756143787866023,-0.19187229030118558,0.0059943324892752885,0.15927703202263374,-0.011074475620611339,0.05067899033120512,0.01377404710587632,-0.047236063947235514,0.028758224290056124,-0.009075327464220923,-0.01144524506484328,,0.101182657856753,-0.49998278258011336,-0.5755298677726992,-0.5459468583406583,-0.5430028834382367,-0.6575992449140502,-0.43252930460480055,-0.6504235466449112,-0.11951601766694535,-0.5387343115795835,-0.19913562909266022,-0.2355393548867045,-0.48827700577600486,-0.21563341450592252,-0.674082881051009,-0.622425516689007,-0.656925405724816,0.22753905133059302,-0.5929774693520707,-0.5858044204070496,-0.7543602952345013
USD_RUB,0.558853250827513,0.37279006650369645,0.08071470770302738,0.08917030813158618,0.6756666506314722,0.1427848643319675,0.6896700872545538,0.5950949196927049,0.3463400317234545,0.24677951596974373,0.21577918284094116,0.16003628408402684,0.19567472744789322,0.03692140816384878,-0.032574994466285534,-0.4284895472534577,-0.4533397041872619,0.3644395522002291,-0.24504355617729245,-0.26629840139010447,0.7060491611998893,-0.026234697247094867,-0.5392210657544741,0.6382590128035065,-0.5664802988022264,-0.10748423333415714,0.340695651424974,,0.7428875889020503,0.038455692013368584,0.3851278576470493,-0.12603009694187758,0.005981560361755302,0.2792318100348903,0.4682145289677874,-0.15069263615168726,-0.042895685621665895,0.35107796174456973,0.007450620556853547,0.8611951470288233,-0.7973396187189741,0.30239727841898345,0.8932113595320422,0.886871130532973,0.8321258743444011,-0.20453665906675778,0.28765973717770615,0.6056272343621445,0.9158173685540284,-0.15756143787866023,1.0,0.9527639827005308,-0.04961706619730691,0.1881887256332938,0.1323670613732838,-0.06347672235922758,-0.17576917053859611,0.044752417842911715,-0.0015451634610864368,0.09480312720412928,0.13283013268549268,,-0.12322586108385249,0.9257840728899036,0.8593523131416821,0.887491232555598,0.8777053060306041,0.6671036780720035,0.9066440349038832,0.6015938851957752,0.844811562319191,-0.04271783392938006,0.8988299226419345,0.581129389151242,0.8620990353768707,0.17544826953782328,0.5828338534483981,0.3924794276411267,0.3483438210126157,-0.35100989184495,0.8929839256951131,0.823799632150473,0.6274302966805719
USD_UAH,0.5950795586804332,0.4551308184297565,0.14211323773984066,0.13206983409999887,0.7300861238510646,0.20181194676560452,0.749846129143434,0.5153204832964109,0.3415522115694352,0.2984878984427638,0.27904912795348824,0.2158234487786239,0.22124006191357773,0.06910846419488141,0.015198960340710378,-0.4439740440574198,-0.4183788804252549,0.42031656512725113,-0.19246918198090257,-0.2764280215514937,0.7667339954601042,0.05767827377875742,-0.5268508813915612,0.6308651323605103,-0.5202638099724557,-0.04170701297685461,0.4029746865313068,,0.7504293410084029,0.04481675598317336,0.40642562979654523,-0.08158286614565372,0.012494359819547475,0.2942223481906338,0.49693080353760516,-0.1755615532461084,-0.04668409880418518,0.38728832838159033,0.013379182418592064,0.8746974282599785,-0.7930921825033127,0.4076695477804929,0.9257813766684357,0.9164634748054808,0.8534009132048564,-0.17205886657435288,0.3049282981211356,0.6586756412578463,0.9123212879272676,-0.19187229030118558,0.9527639827005308,1.0,-0.054134254322603985,0.12775353100668932,0.1485333890939992,-0.06562152165039759,-0.18267155480175615,0.04639905434978505,-0.015589398032264903,0.09728053402235524,0.14910347584824066,,-0.1492493189836896,0.9562720424452819,0.8810864204634985,0.9171251811111891,0.9060511406100231,0.6851693604032515,0.9494738901837484,0.6317261186170625,0.8795691825419089,-0.019123535250875217,0.9311457066151204,0.6656030515932476,0.9066615016629324,0.26072633256246464,0.5790524685704616,0.38304326011426953,0.379975475987356,-0.37779137616336506,0.9267384349962074,0.8603174723281899,0.6700069579359285
VIX,-0.07940527281154375,-0.07064155503840049,0.03364437620812623,-0.10450282337883086,-0.24839226232290965,-0.23358110407221114,-0.24045827112264428,-0.08752787483159896,-0.019941255359101132,-0.08345969996593748,0.00973659477743715,-0.04845246948331791,-0.11138952585014927,0.0945792242864377,0.08095994875624013,-0.03108765685827789,-0.13379288216796942,-0.1982159603461485,-0.15920566258703725,-0.09588658126311816,-0.07438655886993997,-0.14322749302612156,0.013394059678516885,0.02503302703762075,-0.15100854112501508,-0.2110424757604446,-0.10868544680659065,,-0.1647812603808066,-0.032736594633104556,-0.061185243127447074,-0.199009145126841,-0.015660028555730073,-0.11539577500088292,-0.1145090752116601,-0.09089309919678981,-0.0067683344745293255,-0.11851327048551964,-0.026717576511154757,0.08282240061166586,0.13480440401711,-0.3365274320483871,-0.18748037682422034,-0.16258185746323972,0.00917458886550484,-0.01736543849067482,-0.15548787208227935,-0.053258942827945015,-0.006745456279497463,0.0059943324892752885,-0.04961706619730691,-0.054134254322603985,1.0,-0.18198213409382746,-0.055767731238187145,0.046203352972862426,0.04321073054680212,-0.011861249502297538,0.004614865045178083,-0.019584324715903167,-0.055663453613416,,0.05970229588439144,-0.16219980782744226,-0.20918864138607987,-0.19339147369997525,-0.17918197698327257,-0.26282576424471693,-0.12239558060647503,-0.1174549671082485,-0.09182864162900631,-0.08364312579930003,-0.11670147382171173,-0.19466678911669522,-0.14634721467848164,-0.16689168303605434,-0.22093574583227402,-0.19716954130778266,-0.3973406229181525,-0.005373781887402905,-0.1821481242321023,-0.07840107389030868,0.010531336623098178
ONI,0.09199897982476132,-0.22126292189961225,-0.302350626285169,-0.30998150203769154,0.12516876250655873,-0.17940340776164326,0.08297440812027522,-0.2514237970213617,-0.25116388845603194,-0.1497532941527357,-0.3154466780910267,-0.2640752678766168,-0.12386359092779203,-0.3588715543186841,-0.36241710963576973,-0.19500543486735852,-0.30081714025301637,-0.2704860758072052,-0.30634060649020145,-0.260283087057625,-0.12421498513499679,-0.2705419777279656,-0.26489144275002485,-0.22969685112781327,-0.2502883400112681,-0.27372741722487504,-0.2520610259359183,,0.2203536810583682,-0.0046035219912060055,0.04159254623175861,0.14943042848311433,-0.005730538555584276,0.006493594154089326,0.009252495579941853,0.01495168747628604,0.013834916898094449,0.005460674413276514,-0.009236160899949166,0.1551119130284447,-0.2528360418936038,-0.0240723219527633,-0.01930465992707102,-0.01142675933910211,-0.04957389306870743,0.011085800774674687,0.00509137579842163,0.043012628282558606,0.08748146714799211,0.15927703202263374,0.1881887256332938,0.12775353100668932,-0.18198213409382746,1.0,0.09268556144315265,-0.03416746654122658,-0.028657130955077915,-0.00028718046783897866,-0.05376690036824854,0.0015588840244423361,0.09295902529992726,,-0.0697690757261538,0.01017800978408632,0.011636861563719353,0.0024968020511714523,-0.015423280158291223,0.011648971399215299,-0.005453221081234539,-0.15539421698059405,0.0718833688819866,-0.2434745180609695,0.010525660068429466,-0.1508814046319126,0.03324789100962121,-0.23896141660241654,-0.00586365918105345,-0.02988675707697728,0.1197810513954042,-0.2511162287652345,0.020707232547698375,-0.006622959091602937,-0.026231489386685142
Temp_Global_Grain,0.0847788082007746,0.05662977482716583,-0.027845117816547686,-0.06804133918377318,0.18533800003033815,0.16087227166955761,0.0914301035485172,-0.013462841152786256,-0.022018800603544376,0.021039435906929162,0.027083355088773617,0.02823900205731662,-0.004909473400684735,-0.0294314865510798,-0.025287472796594122,-0.01708104104988183,-0.04987450598779745,0.07083151478379372,0.02842349662899305,0.003713869860413608,0.14054769525724992,0.03920219032554342,-0.13487949674584815,0.07524533607188479,-0.0554877471619993,0.09316098843201868,0.09194289004800076,,0.09951896310371076,-0.0010000119188306358,0.03779243393034294,-0.04471080705240903,-0.03223040545994443,-0.017525714160309507,0.03141092286653536,-0.052611139100520135,0.016563155877491013,0.10334818704836302,-0.006393220766406173,0.07270635013746417,-0.14123237789226326,0.0593845379828571,0.1311653465553094,0.1451731862755046,0.14986111968759014,-0.05561666165804623,0.054800401575565975,0.12759115550541097,0.1441147715011985,-0.011074475620611339,0.1323670613732838,0.1485333890939992,-0.055767731238187145,0.09268556144315265,1.0,-0.3353339607213533,-0.7094985378403144,0.29363430624723597,-0.20909460687060927,0.40517714044503184,0.9998420060895443,,-0.6996189864242421,0.13425534118254281,0.12777692680488095,0.1259409260234689,0.12538744771342264,0.10436414011972357,0.13165190110979635,0.08372885124962547,0.13389621111123093,-0.0035801176932217012,0.14105625706609634,0.07360966690975172,0.1291038850345734,0.0023418626232260906,0.09303115298950675,0.07723392450217632,0.06574222713574766,-0.02181407633931589,0.12909980971963902,0.1254552854061692,0.09344744292297484
Precip_Global_Grain,-0.01965491601638001,-0.017911713787962098,-0.024733895163840502,-0.00020854025642941793,-0.08119320971711706,-0.11684642971973744,-0.0440572126254624,-0.02570321270487457,-0.0007964232789479587,-0.05659247817081877,-0.020570646608421894,-0.05871617666936783,-0.0004601248230027471,-0.012904149638565359,-0.01781381566268128,0.04942352098720551,0.013042722513727867,-0.045739414392016925,-0.031859957340032066,0.008093952453399663,-0.06736967302805712,-0.04204960777962749,0.06494116109336026,-0.06850861376870351,0.017518724199099535,-0.07350179844780061,-0.049558992035491925,,-0.04771398356737561,-0.015195805610229459,-0.04941867302336472,-0.00251569011001038,0.0010128304680100631,-0.02396823229069204,-0.04343339383990719,0.027835260453228677,0.0012537234116471439,-0.07642451045146718,-0.014024046071275324,-0.020186768240589372,0.07510328353291833,-0.0389390277028427,-0.05814467251602745,-0.056148518717241344,-0.08275711862848571,0.055974489463136774,-0.0034748275049368556,-0.02350255679594227,-0.05325661923979924,0.05067899033120512,-0.06347672235922758,-0.06562152165039759,0.046203352972862426,-0.03416746654122658,-0.3353339607213533,1.0,0.40825747379924415,-0.4433376259488219,0.1795731733857112,-0.4250879226456114,-0.33583912334485677,,0.4383509546411504,-0.07381529285009691,-0.07811893454130756,-0.06669745266134028,-0.06400346770143424,-0.07717888422907788,-0.06529702443866665,-0.07174599236575886,-0.050260176692084074,-0.039607075224513864,-0.059929947181639784,-0.03264457276743978,-0.06462248185203458,-0.005060532960801338,-0.059133908386715214,-0.050956250056549364,-0.0612688545053093,0.010684460273207873,-0.07686354123504223,-0.08124415725124057,-0.07233290590257074
RH_Global_Grain,-0.06980783542197633,-0.05851834411504108,0.02801041458119436,0.07646048505169417,-0.2076944687665606,-0.1308981808613333,-0.1278848313531008,-0.04022536780187429,-0.016962257454806284,-0.03517760795530561,-0.03791763848693976,-0.03544714103128845,-0.007650149797513908,-0.002148537744843829,-0.001746913178389308,0.047315826477636026,0.07227914595562744,-0.07502879901758086,-0.011015565115021478,-0.006915535949355159,-0.160095549798448,-0.05138868302241672,0.11248744437859048,-0.14793565895209482,0.07926674760628125,-0.05365434557689933,-0.10208508573016636,,-0.11411174599908794,-0.001554078081390135,-0.015112440238279717,0.08726786233564929,0.038327402088045075,-0.017882667408726086,-0.06132653840915959,0.05433138601229521,0.004865363103315814,-0.09103548134279663,0.0044461844826099136,-0.10197930745849973,0.1767468803690787,-0.04653399248553758,-0.16379250082791946,-0.18424368929296725,-0.1974817700027812,0.071959371484531,-0.09135243749829873,-0.1374363957891808,-0.2060432557307888,0.01377404710587632,-0.17576917053859611,-0.18267155480175615,0.04321073054680212,-0.028657130955077915,-0.7094985378403144,0.40825747379924415,1.0,-0.4319035734207535,0.22373755841035473,-0.49972629105336486,-0.7105708524838414,,0.6922759054079854,-0.16535344574802066,-0.15777331892534371,-0.14694491931366782,-0.1459296026534733,-0.1296036376979483,-0.16320376343770981,-0.12534419057956964,-0.16526597446301003,-0.02133562900252049,-0.1805895078561244,-0.0870581959784561,-0.15994852332216164,0.0030548200338855244,-0.08842080372364072,-0.06406787939869008,-0.08562566396347765,0.01194168546808302,-0.15831128769138858,-0.1577037987554164,-0.10834260490892969
SolarRad_Global_Grain,0.020304699286078413,0.01575429822984305,0.04046937063271198,0.012329186169457359,0.039935259325876535,0.10422604366558436,0.015315767910916886,0.05048804882187624,0.022544299383872982,0.06595004158766513,0.04791742533659097,0.06706366720238383,0.014048588065080336,0.02269463908077891,0.019707141879610503,-0.019901925023582203,0.00872771182562697,0.05718726937085922,0.042330540201955834,0.018395370380870656,0.05841717320669895,0.04005056972088788,-0.05661354998712307,0.06814781205737025,0.014000940434017407,0.08058755282011175,0.05136214182171794,,0.02140478372491812,0.009129399078529388,0.0603603116005197,-0.016243215412257938,-0.01915368788706387,0.03631634350349992,0.03819573693469963,-0.02609475836460185,-0.03436299687648911,0.09546474910365499,0.005944311428201163,-0.0004580313504483179,-0.03897946045394889,0.024899679816543875,0.054427206219553534,0.0454685872255498,0.06538040783040516,-0.05234514466332292,-0.010760121829418939,0.00826519426741057,0.03278804115338197,-0.047236063947235514,0.044752417842911715,0.04639905434978505,-0.011861249502297538,-0.00028718046783897866,0.29363430624723597,-0.4433376259488219,-0.4319035734207535,1.0,-0.16632970428885846,0.9028838046052985,0.2945253459658101,,-0.30059859108613396,0.05494562766109635,0.05372159549530913,0.04781359426738938,0.04770270246107048,0.04877575298868905,0.0533009316671029,0.06380008378991081,0.04058085038090464,0.039862999723941764,0.04595323544499193,0.03765446900278075,0.044989914480747704,0.020166901127701455,0.04174170831875221,0.03562866628332404,0.021728480669178325,-0.011247793177591755,0.05752929891906815,0.06239675532239445,0.062461413661131525
WindSpeed_Global_Grain,-0.026011940792052907,0.005819898360809356,0.012099542126786999,0.02622661414044246,-0.03843125790884748,-0.05614482680343974,0.0034237727915214077,0.04854622930394985,0.021619786943464003,-0.018955713000220677,-0.0016886985005404667,-0.014364311459134567,-0.0023419324758628133,-0.0008586129377377285,0.0011253559262289598,-0.012063892500815934,0.01896787178275027,-0.01084331743034866,-0.020703972851621823,0.019783280678352496,-0.016258734724846003,-0.009154639693980837,0.023956278609599216,-0.0010393444052058628,-0.005375559022400839,-0.027446314290572683,-0.007215669400004848,,0.0017997250819679008,0.014366615874874927,-0.03526435632088978,9.656159925509334e-05,-0.0059510873696115305,-0.011893381765580496,0.005720573352409929,0.013256521753952205,-0.008984427892701307,-0.04512494928223225,0.0082800660284405,0.03142722945358738,-0.0016457283438925472,-0.017323886564493286,-0.009129453425779038,-0.006387812618349223,-0.015049923728011769,0.03927976764711132,0.020346744255892328,-0.007381848506077168,0.0034292951920628996,0.028758224290056124,-0.0015451634610864368,-0.015589398032264903,0.004614865045178083,-0.05376690036824854,-0.20909460687060927,0.1795731733857112,0.22373755841035473,-0.16632970428885846,1.0,-0.008903305350683278,-0.2092902031830473,,0.270988998181961,-0.020485749239602495,-0.019630693260924266,-0.02553548201621755,-0.022726206557450848,-0.017142807236201416,-0.014858678679748466,-0.024140649939502937,-0.0024823289297729546,-0.02404980752185668,-0.012104416356089165,-0.002588723268569171,-0.024246919567272193,0.005529316282136278,-0.03337047551011033,-0.034679371704388444,-0.006571413663654795,0.018236517457038567,-0.021801606392121416,-0.02398638957638085,-0.030527301120022523
ET0_Global_Grain,0.0277630883751961,0.0422268389637481,0.04598300347732806,0.004722919658486886,0.08581742733982498,0.10032128424747568,0.061187228419563325,0.070435216963537,0.035795714383635456,0.06709846396042482,0.07186589939429512,0.07645829072163404,0.051896382093274955,0.022462142939566263,0.03143204864260614,-0.03933056697657058,0.017923395080095623,0.07386866639348305,0.04137834920791833,0.0775612497211535,0.09756603488386555,0.06454575589613565,-0.05222381816318319,0.08947836606237854,-0.03598795113226071,0.08056630730281597,0.07798502395875109,,0.05275870049835781,0.003625972123964533,0.023035514250410824,-0.06828686992248613,-0.029269017769281713,0.027533123009822424,0.04430911216016562,-0.036655262596475564,-0.028734181281357216,0.07091807698841529,-0.006200428871852538,0.04897507315488466,-0.10603126716809055,0.028912966485434056,0.10184591832137078,0.10278548767063267,0.10674915277885845,-0.021278169351166616,0.057019274599699535,0.06314038783483157,0.11194963965637773,-0.009075327464220923,0.09480312720412928,0.09728053402235524,-0.019584324715903167,0.0015588840244423361,0.40517714044503184,-0.4250879226456114,-0.49972629105336486,0.9028838046052985,-0.008903305350683278,1.0,0.4059678021366416,,-0.34931066930664584,0.09061261331661162,0.07546992298471493,0.07433608259769982,0.07648051061369299,0.04943850727871536,0.10515756385792419,0.07605142701083274,0.11825958235721494,0.0031500049723366384,0.09755086551482657,0.06484790245998795,0.0726475588650109,0.019864044419140206,0.029572075476840796,0.011503472340761111,0.022267878541113544,0.02059780512131358,0.08962930115888823,0.08945960380074268,0.06828327313602812
GDD_Global_Grain,0.08483252288835352,0.05653202808653927,-0.027829566047645197,-0.0678992598144484,0.18553158331887698,0.16078007624532048,0.09155859789023384,-0.013653580795695562,-0.021896788121908917,0.021147286426846428,0.027000735472574942,0.028249606337518066,-0.004659000062156396,-0.02951114961490569,-0.025375655533827403,-0.017388793521415338,-0.04997648962891936,0.07089131658500497,0.02835715697529567,0.0034757424135155013,0.14066214202407104,0.0392100993285284,-0.13478345402189407,0.07554614360895899,-0.05549986688802293,0.09304914147754191,0.09198599279357439,,0.09948941789544408,-0.001155665900040585,0.03798057202445108,-0.044689220114133385,-0.031946839115314166,-0.017597058534970792,0.03137771705377697,-0.05295681970654399,0.016477695744720407,0.10337226943327853,-0.006566172660771094,0.07283591321549879,-0.14133429669880668,0.0593747740942064,0.13128799038193156,0.14533062470835734,0.15011037945402686,-0.05560067278507999,0.05504362894424122,0.1279509194957313,0.14448987847381622,-0.01144524506484328,0.13283013268549268,0.14910347584824066,-0.055663453613416,0.09295902529992726,0.9998420060895443,-0.33583912334485677,-0.7105708524838414,0.2945253459658101,-0.2092902031830473,0.4059678021366416,1.0,,-0.700563415697854,0.13464985936818308,0.1281170065026657,0.126231730143523,0.12565903215846452,0.10462241117580352,0.13197275054433855,0.08390465627648312,0.13413759428293703,-0.003708114388820128,0.14150909372201345,0.07432041993977412,0.12963654857960905,0.0029903442134077574,0.09316910369092589,0.07730034623223807,0.06591882216521801,-0.0219796746501576,0.12948382979596595,0.12590471291927652,0.09387627908739588
Heat_Stress_Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
